featureid	ERR599164	SRR3963458	SRR3963457	ERR598999	SRR3965758	ERR599124	ERR599004	SRR3968062	ERR599034	ERR599127	ERR599067	ERR599083	SRR3963982	ERR599055	SRR3968061	SRR3962773	ERR599072	SRR3963622	ERR599152	ERR599167	ERR599159	ERR599015	ERR599175	ERR599051	ERR598980	ERR599076	SRR3966130	SRR3960579	ERR599128	ERR598964	ERR599085	ERR599062	SRR3960577	ERR599109	SRR3965873	SRR3963449	SRR3967690	ERR599112	ERR598944	ERR599131	ERR599166	SRR3965874	SRR3968777	ERR599096	ERR598958	SRR3961935	SRR3961906	SRR3963804	SRR3961047	SRR3960575	SRR3965586	ERR599031	ERR599033	ERR599000	ERR599048	ERR598947	SRR3967700	ERR599008	ERR599172	ERR599021	ERR598960	ERR599047	ERR599005	ERR599154	SRR3962680	ERR598971	SRR3967319	ERR599086	ERR599071	ERR598985	SRR3960578	ERR599044	ERR599149	ERR599125	ERR599060	ERR599037	SRR3962293	SRR3965592	ERR599115	ERR599132	ERR599020
Halomonas sp. KO116	1753.0	41.0	61.0	145.0	141.0	112.0	628.0	324.0	142.0	27.0	329.0	124.0	117.0	91.0	0.0	163.0	770.0	71.0	0.0	83.0	803.0	0.0	600.0	644.0	154.0	29.0	722.0	61.0	171.0	311.0	157.0	81.0	89.0	36.0	182.0	50.0	730.0	289.0	443.0	127.0	446.0	102.0	167.0	182.0	230.0	77.0	62.0	136.0	88.0	147.0	123.0	0.0	146.0	1920.0	97.0	335.0	295.0	2828.0	0.0	1085.0	969.0	74.0	200.0	305.0	30.0	1873.0	601.0	328.0	763.0	1244.0	199.0	3381.0	588.0	784.0	626.0	26.0	76.0	71.0	2574.0	485.0	404.0
Halomonas sp. 18071143	1733.0	94.0	95.0	239.0	130.0	524.0	200.0	804.0	177.0	128.0	329.0	319.0	107.0	174.0	64.0	271.0	901.0	0.0	124.0	143.0	3074.0	129.0	228.0	199.0	511.0	150.0	507.0	72.0	363.0	236.0	236.0	307.0	235.0	75.0	66.0	120.0	358.0	1586.0	324.0	431.0	163.0	128.0	355.0	283.0	0.0	137.0	92.0	0.0	135.0	608.0	155.0	63.0	271.0	3439.0	974.0	1054.0	288.0	758.0	0.0	978.0	957.0	112.0	2154.0	574.0	65.0	1558.0	450.0	509.0	1088.0	634.0	468.0	14448.0	2431.0	177.0	168.0	123.0	246.0	126.0	3034.0	947.0	649.0
Halomonas sp. Y3	391.0	0.0	0.0	0.0	0.0	0.0	37.0	17.0	60.0	0.0	277.0	51.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	100.0	0.0	34.0	38.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	47.0	22.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	129.0	21.0	30.0	0.0	89.0	0.0	192.0	309.0	28.0	42.0	0.0	0.0	1365.0	0.0	27.0	34.0	59.0	0.0	1050.0	161.0	0.0	27.0	0.0	0.0	0.0	373.0	0.0	81.0
Halomonas sp. 3H	242.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	21.0	0.0	0.0	0.0	175.0	107.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	28.0	0.0	380.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halomonas sp. R57-5	156.0	0.0	0.0	0.0	0.0	19.0	41.0	38.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	152.0	0.0	44.0	39.0	22.0	0.0	33.0	0.0	18.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	63.0	35.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	44.0	24.0	41.0	0.0	90.0	49.0	0.0	20.0	0.0	0.0	388.0	25.0	20.0	55.0	48.0	0.0	366.0	69.0	0.0	30.0	0.0	0.0	0.0	72.0	47.0	48.0
Halomonas sp. JS92-SW72	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	206.0	138.0	0.0	45.0	0.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	1469.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0
Halomonas sp. 7T	107.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	53.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	35.0	36.0	0.0	0.0	0.0	59.0	27.0	0.0	89.0	0.0	0.0	258.0	0.0	0.0	32.0	44.0	0.0	303.0	63.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	45.0
Halomonas sp. NyZ770	305.0	0.0	0.0	0.0	0.0	0.0	202.0	147.0	0.0	0.0	995.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	454.0	0.0	203.0	218.0	163.0	0.0	0.0	0.0	0.0	333.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	268.0	314.0	115.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	491.0	0.0	241.0	0.0	88.0	0.0	220.0	106.0	98.0	239.0	95.0	0.0	4858.0	0.0	268.0	105.0	599.0	0.0	1519.0	261.0	0.0	200.0	0.0	0.0	0.0	527.0	89.0	538.0
Halomonas sp. THAF12	120.0	0.0	0.0	248.0	0.0	0.0	573.0	0.0	0.0	51.0	176.0	253.0	0.0	0.0	0.0	0.0	81.0	0.0	51.0	0.0	0.0	46.0	545.0	529.0	34.0	71.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	87.0	0.0	72.0	0.0	0.0	214.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	86.0	99.0	29.0	0.0	52.0	0.0	85.0	31.0	37.0	232.0	0.0	0.0	793.0	0.0	0.0	54.0	301.0	0.0	916.0	188.0	0.0	580.0	0.0	0.0	0.0	382.0	0.0	106.0
Halomonas sp. PGE1	263.0	0.0	0.0	66.0	0.0	0.0	185.0	0.0	0.0	0.0	332.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	0.0	160.0	0.0	176.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	93.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	0.0	67.0	0.0	120.0	107.0	80.0	67.0	0.0	0.0	1389.0	0.0	63.0	57.0	235.0	0.0	1029.0	148.0	0.0	213.0	0.0	0.0	0.0	279.0	0.0	230.0
Halomonas sp. FeN2	69.0	0.0	0.0	31.0	0.0	67.0	101.0	0.0	0.0	0.0	19.0	24.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	56.0	497.0	0.0	104.0	109.0	0.0	0.0	0.0	0.0	18.0	2368.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	1548.0	17.0	110.0	0.0	0.0	38.0	832.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	852.0	25.0	48.0	0.0	1345.0	0.0	45.0	37.0	312.0	51.0	139.0	0.0	147.0	0.0	55.0	163.0	2304.0	0.0	582.0	91.0	335.0	99.0	30.0	0.0	0.0	32.0	50.0	31.0
Halomonas sp. BDJS001	62.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	64.0	0.0	31.0	29.0	24.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	62.0	20.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	56.0	0.0	44.0	0.0	27.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	30.0	24.0	0.0	103.0	18.0	0.0	23.0	0.0	0.0	0.0	63.0	20.0	23.0
Halomonas sp. GFAJ-1	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	20.0	52.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	181.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halomonas sp. A40-4	36.0	0.0	0.0	1126.0	0.0	178.0	327.0	30.0	0.0	344.0	825.0	1210.0	0.0	57.0	0.0	0.0	5411.0	0.0	361.0	574.0	873.0	360.0	337.0	358.0	246.0	362.0	0.0	0.0	100.0	2316.0	190.0	1230.0	0.0	219.0	0.0	0.0	0.0	80.0	3488.0	127.0	267.0	0.0	0.0	1117.0	344.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	1152.0	2952.0	112.0	831.0	0.0	141.0	21.0	28.0	94.0	66.0	247.0	509.0	0.0	4004.0	0.0	457.0	883.0	12456.0	30.0	144.0	35.0	44.0	316.0	31.0	0.0	0.0	12220.0	293.0	529.0
Halomonas sp. XH26	168.0	0.0	0.0	0.0	0.0	0.0	300.0	1019.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	335.0	291.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266.0	0.0	218.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	572.0	157.0	0.0	0.0	340.0	0.0	165.0	0.0	0.0	219.0	0.0	0.0	0.0	206.0	268.0	144.0
Halomonas sp. THAF5a	18.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	284.0	38.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
Halomonas piezotolerans	15090.0	138.0	197.0	952.0	312.0	2172.0	26998.0	818.0	798.0	2979.0	49935.0	917.0	929.0	148.0	80.0	653.0	8640.0	239.0	3092.0	4756.0	13560.0	3089.0	27069.0	26529.0	15205.0	3041.0	944.0	107.0	239.0	6465.0	142.0	687.0	851.0	2049.0	361.0	274.0	928.0	2324.0	6431.0	1237.0	1408.0	307.0	470.0	982.0	534.0	205.0	145.0	65.0	692.0	862.0	911.0	124.0	938.0	10947.0	682.0	5271.0	325.0	802.0	680.0	8724.0	4958.0	980.0	1449.0	1827.0	188.0	250822.0	524.0	2551.0	623.0	39873.0	2370.0	21728.0	3851.0	196.0	27273.0	1510.0	472.0	203.0	30184.0	671.0	14788.0
Halomonas hydrothermalis	382.0	0.0	66.0	98.0	0.0	87.0	285.0	386.0	55.0	0.0	443.0	123.0	0.0	0.0	0.0	213.0	341.0	0.0	0.0	60.0	809.0	0.0	257.0	245.0	196.0	0.0	167.0	0.0	68.0	215.0	0.0	77.0	161.0	0.0	0.0	0.0	110.0	209.0	379.0	75.0	89.0	0.0	127.0	72.0	0.0	83.0	0.0	0.0	76.0	328.0	0.0	0.0	77.0	844.0	268.0	180.0	97.0	237.0	0.0	253.0	217.0	102.0	602.0	180.0	0.0	2051.0	181.0	147.0	222.0	512.0	294.0	2773.0	477.0	0.0	252.0	0.0	201.0	41.0	743.0	199.0	368.0
Halomonas titanicae	503.0	0.0	0.0	216.0	131.0	219.0	277.0	682.0	77.0	0.0	1153.0	289.0	0.0	174.0	0.0	0.0	514.0	0.0	0.0	219.0	1029.0	0.0	318.0	279.0	551.0	0.0	449.0	0.0	280.0	1078.0	107.0	474.0	0.0	91.0	128.0	0.0	436.0	423.0	799.0	100.0	254.0	97.0	175.0	286.0	262.0	0.0	0.0	0.0	0.0	0.0	262.0	114.0	317.0	1606.0	208.0	321.0	227.0	712.0	446.0	314.0	499.0	240.0	463.0	214.0	0.0	5658.0	231.0	449.0	681.0	1121.0	141.0	3270.0	525.0	181.0	286.0	1074.0	131.0	164.0	2931.0	859.0	632.0
Halomonas venusta	50.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	40.0	0.0	75.0	60.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	90.0	0.0	134.0	18.0	0.0	97.0	0.0	0.0	0.0	94.0	0.0	0.0
Halomonas huangheensis	12.0	0.0	0.0	32.0	0.0	0.0	83.0	0.0	0.0	0.0	237.0	38.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	73.0	77.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	21.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	14.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0	1117.0	0.0	25.0	0.0	55.0	0.0	12.0	0.0	0.0	79.0	0.0	0.0	0.0	136.0	0.0	128.0
Chromohalobacter salexigens	758.0	0.0	0.0	13106.0	0.0	147.0	16886.0	0.0	1663.0	318.0	14613.0	13287.0	0.0	25.0	0.0	22.0	11148.0	0.0	311.0	86.0	845.0	312.0	17204.0	17063.0	968.0	287.0	75.0	18.0	32.0	5858.0	48.0	152.0	37.0	38.0	0.0	0.0	44.0	3766.0	2180.0	55.0	1938.0	0.0	0.0	12957.0	859.0	0.0	0.0	0.0	13.0	56.0	38.0	34.0	12889.0	870.0	296.0	218.0	0.0	5521.0	173.0	488.0	9841.0	1301.0	534.0	142.0	0.0	72850.0	0.0	2403.0	192.0	31805.0	64.0	580.0	120.0	1321.0	17086.0	393.0	73.0	0.0	25557.0	125.0	22047.0
Alcanivorax sp. ALC70	1861.0	108.0	57.0	6668.0	301.0	15608.0	10568.0	1362.0	323.0	21360.0	2824.0	6832.0	181.0	1426.0	471.0	293.0	26863.0	41.0	21506.0	78.0	97588.0	21470.0	10419.0	10728.0	16161.0	21481.0	265.0	0.0	2825.0	1688.0	2045.0	159.0	371.0	48.0	128.0	103.0	1239.0	24501.0	1689.0	1716.0	2294.0	344.0	186.0	6543.0	303.0	155.0	65.0	0.0	78.0	181.0	169.0	34.0	6651.0	24930.0	2048.0	8619.0	511.0	3839.0	117.0	1020.0	2351.0	6452.0	4339.0	3856.0	73.0	13413.0	398.0	2718.0	9551.0	24826.0	1116.0	18229.0	3161.0	849.0	10542.0	308.0	348.0	833.0	24085.0	7721.0	2623.0
Alcanivorax sp. N3-2A	496.0	0.0	0.0	485.0	63.0	191.0	274.0	0.0	99.0	76.0	91.0	428.0	29.0	0.0	0.0	117.0	440.0	0.0	91.0	0.0	636.0	71.0	215.0	212.0	539.0	69.0	37.0	40.0	0.0	181.0	186.0	58.0	53.0	0.0	0.0	0.0	0.0	6278.0	351.0	224.0	355.0	60.0	78.0	407.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	466.0	2897.0	260.0	1202.0	0.0	2097.0	69.0	313.0	522.0	287.0	595.0	414.0	0.0	380.0	45.0	154.0	602.0	1035.0	345.0	2078.0	409.0	545.0	218.0	129.0	160.0	95.0	834.0	39.0	267.0
Alloalcanivorax xenomutans	104.0	35.0	0.0	188.0	134.0	240.0	64.0	0.0	43.0	204.0	31.0	214.0	80.0	0.0	0.0	85.0	114.0	0.0	241.0	0.0	1376.0	253.0	63.0	64.0	109.0	222.0	107.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16203.0	0.0	0.0	48.0	132.0	0.0	180.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	309.0	38.0	72.0	0.0	77.0	0.0	62.0	262.0	75.0	75.0	0.0	0.0	119.0	49.0	0.0	48.0	161.0	56.0	240.0	39.0	0.0	48.0	0.0	569.0	172.0	175.0	17.0	39.0
Ketobacter alkanivorans	46.0	234.0	2738.0	162.0	0.0	84.0	768.0	0.0	0.0	57.0	47.0	133.0	0.0	172.0	0.0	613.0	133.0	51.0	47.0	0.0	576.0	43.0	776.0	765.0	1316.0	53.0	0.0	274.0	320.0	168.0	19.0	0.0	97.0	0.0	0.0	142.0	0.0	86.0	62.0	0.0	93.0	0.0	0.0	151.0	109.0	184.0	922.0	15.0	22.0	108.0	0.0	0.0	161.0	37.0	180.0	0.0	0.0	0.0	0.0	14.0	24.0	55.0	337.0	0.0	1049.0	343.0	0.0	62.0	154.0	409.0	23.0	937.0	151.0	0.0	774.0	0.0	1918.0	0.0	2191.0	926.0	431.0
Thalassolituus oleivorans	110.0	1708.0	4347.0	49.0	3802.0	98.0	225.0	23068.0	54.0	231.0	64.0	70.0	667.0	608.0	575.0	227.0	1928.0	2363.0	226.0	375.0	759.0	235.0	240.0	244.0	1729.0	230.0	8445.0	202.0	1310.0	170.0	547.0	140.0	274.0	166.0	18984.0	71.0	5960.0	286.0	724.0	698.0	708.0	3109.0	285.0	63.0	210.0	385.0	335.0	2095.0	415.0	112.0	946.0	25.0	65.0	9612.0	2837.0	844.0	2444.0	4049.0	199.0	80.0	268.0	175.0	6375.0	1472.0	52.0	237.0	4342.0	177.0	2819.0	583.0	463.0	28597.0	4892.0	889.0	195.0	491.0	249.0	5217.0	1097.0	3502.0	119.0
Thalassolituus sp. C2-1	45.0	21.0	64.0	0.0	0.0	48.0	30.0	3867.0	0.0	57.0	0.0	0.0	139.0	23.0	63.0	0.0	0.0	0.0	42.0	0.0	251.0	71.0	0.0	0.0	26.0	56.0	25.0	0.0	24.0	0.0	23.0	0.0	88.0	0.0	0.0	0.0	264.0	0.0	0.0	74.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141760.0	61.0	0.0	84.0	172.0	0.0	0.0	0.0	0.0	131.0	22259.0	0.0	61.0	324.0	0.0	132.0	30.0	30.0	4580.0	769.0	49.0	27.0	0.0	0.0	0.0	24.0	102.0	51.0
Marinobacterium georgiense	85.0	0.0	71.0	0.0	0.0	114.0	159.0	117.0	40.0	170.0	55.0	0.0	42.0	19.0	0.0	63.0	497.0	44.0	205.0	50.0	778.0	212.0	147.0	188.0	273.0	183.0	22.0	21.0	58.0	305.0	24.0	0.0	51.0	29.0	0.0	0.0	15.0	65.0	119.0	136.0	153.0	0.0	14.0	35.0	772.0	18.0	77.0	0.0	0.0	109.0	0.0	0.0	19.0	414.0	180.0	244.0	13.0	38.0	48.0	65.0	267.0	0.0	358.0	71.0	72.0	346.0	19.0	71.0	137.0	429.0	60.0	5020.0	824.0	0.0	181.0	65.0	157.0	0.0	545.0	176.0	133.0
Aliamphritea ceti	53.0	0.0	0.0	33.0	0.0	0.0	45.0	0.0	104.0	49.0	0.0	33.0	0.0	0.0	0.0	0.0	34.0	0.0	35.0	90.0	73.0	30.0	48.0	53.0	2640.0	34.0	0.0	0.0	31.0	0.0	0.0	2684.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	369.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458.0	42.0	801.0	219.0	431.0	0.0	28.0	0.0	36.0	718.0	0.0	498.0	92.0	0.0	74.0	0.0	221.0	26.0	0.0	0.0	16868.0	2764.0	0.0	35.0	0.0	0.0	0.0	121.0	106.0	36.0
Marinobacter nauticus	14572.0	238.0	473.0	25186.0	2697.0	17880.0	59546.0	2998.0	3057.0	56329.0	114878.0	26437.0	1018.0	30740.0	162.0	3131.0	92640.0	544.0	55971.0	10797.0	115223.0	55824.0	60211.0	60888.0	166601.0	55350.0	5883.0	1911.0	61091.0	3006.0	11971.0	6898.0	5196.0	4502.0	1940.0	2744.0	1641.0	8004.0	2987.0	7441.0	10677.0	1729.0	210.0	25363.0	918.0	797.0	759.0	116.0	427.0	8570.0	1135.0	1205.0	25573.0	624606.0	39149.0	6310.0	4706.0	2462.0	9465.0	8793.0	18830.0	1958.0	82356.0	98297.0	872.0	573256.0	3081.0	19581.0	57705.0	70251.0	6882.0	355608.0	62301.0	608.0	60458.0	22327.0	5170.0	1480.0	392997.0	170957.0	10571.0
Marinobacter sp. CP1	3184.0	6691.0	4503.0	7591.0	20916.0	10833.0	184380.0	3839.0	542.0	31163.0	15969.0	7841.0	3807.0	4403.0	230.0	9121.0	57068.0	5279.0	30193.0	2722.0	71065.0	30251.0	187583.0	186565.0	27828.0	30632.0	6217.0	4674.0	8624.0	6595.0	12736.0	3131.0	3099.0	1258.0	10390.0	5893.0	7855.0	4409.0	8620.0	2899.0	7352.0	6297.0	317.0	7711.0	2677.0	2291.0	789.0	1497.0	1543.0	3830.0	28629.0	591.0	7962.0	1451315.0	30793.0	3823.0	5185.0	3934.0	3028.0	1952.0	3874.0	5480.0	65990.0	230951.0	2980.0	79078.0	3497.0	14919.0	62242.0	93692.0	4338.0	143106.0	24826.0	921.0	188486.0	6822.0	29393.0	9068.0	540910.0	23689.0	4477.0
Marinobacter sp. LQ44	1340.0	102.0	65.0	1165.0	129.0	1031.0	1840.0	1888.0	271.0	1931.0	4375.0	1409.0	102.0	1297.0	95.0	184.0	2741.0	53.0	1850.0	782.0	6970.0	2004.0	2109.0	2043.0	4255.0	1877.0	4149.0	192.0	2582.0	626.0	515.0	603.0	563.0	326.0	223.0	152.0	692.0	29309.0	498.0	522.0	588.0	102.0	175.0	1182.0	250.0	44.0	0.0	0.0	36.0	307.0	132.0	120.0	1205.0	27579.0	1339.0	825.0	3399.0	657.0	271.0	692.0	1358.0	266.0	2780.0	4331.0	36.0	21895.0	324.0	864.0	2585.0	2965.0	614.0	19441.0	3190.0	147.0	1948.0	721.0	352.0	198.0	12807.0	7215.0	1134.0
Marinobacter sp. Arc7-DN-1	215.0	58.0	52.0	103.0	315.0	1214.0	1398.0	294.0	48.0	273.0	505.0	119.0	44.0	141.0	14.0	191.0	1051.0	68.0	262.0	90.0	7967.0	317.0	1378.0	1461.0	761.0	283.0	319.0	456.0	302.0	72.0	353.0	92.0	155.0	47.0	170.0	71.0	201.0	732.0	60.0	143.0	103.0	119.0	52.0	140.0	36.0	27.0	0.0	19.0	19.0	109.0	492.0	26.0	109.0	23772.0	837.0	152.0	154.0	187.0	89.0	122.0	222.0	129.0	1863.0	3813.0	56.0	2353.0	107.0	285.0	1634.0	970.0	107.0	6342.0	1091.0	27.0	1437.0	204.0	384.0	198.0	5201.0	852.0	149.0
Marinobacter sp. AN1	146.0	24.0	59.0	542.0	83.0	835.0	4144.0	154.0	45.0	18139.0	1195.0	608.0	73.0	497.0	0.0	47.0	3323.0	23.0	18314.0	126.0	5450.0	17953.0	4231.0	4323.0	1504.0	18297.0	371.0	80.0	983.0	858.0	735.0	105.0	335.0	35.0	77.0	119.0	150.0	541.0	628.0	127.0	592.0	41.0	25.0	575.0	161.0	139.0	110.0	0.0	79.0	497.0	81.0	19.0	616.0	11524.0	1015.0	375.0	332.0	153.0	172.0	110.0	266.0	1945.0	1971.0	1764.0	62.0	5756.0	41.0	494.0	3562.0	3961.0	507.0	4460.0	753.0	40.0	4237.0	490.0	156.0	86.0	4320.0	2514.0	628.0
Marinobacter sp. JH2	37.0	0.0	0.0	86.0	18.0	48.0	186.0	49.0	0.0	0.0	837.0	96.0	0.0	0.0	0.0	0.0	172.0	0.0	17.0	45.0	281.0	0.0	194.0	190.0	257.0	0.0	88.0	0.0	0.0	143.0	25.0	19.0	26.0	18.0	0.0	0.0	17.0	461.0	204.0	39.0	118.0	0.0	0.0	95.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	1203.0	50.0	208.0	38.0	112.0	29.0	18.0	38.0	96.0	130.0	197.0	0.0	4460.0	15.0	171.0	103.0	433.0	17.0	785.0	143.0	37.0	243.0	44.0	0.0	0.0	377.0	32.0	178.0
Marinobacter sp. NP-4(2019)	34.0	0.0	0.0	23.0	49.0	110.0	275.0	99.0	0.0	81.0	184.0	38.0	0.0	46.0	0.0	46.0	194.0	0.0	93.0	0.0	583.0	83.0	261.0	252.0	159.0	99.0	152.0	34.0	102.0	112.0	34.0	0.0	0.0	0.0	17.0	0.0	44.0	101.0	172.0	23.0	0.0	0.0	0.0	49.0	31.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	46.0	1815.0	63.0	21.0	146.0	0.0	33.0	17.0	23.0	230.0	166.0	271.0	0.0	777.0	38.0	44.0	180.0	432.0	54.0	841.0	148.0	0.0	256.0	57.0	88.0	23.0	772.0	255.0	0.0
Marinobacter adhaerens	409.0	794.0	563.0	863.0	4430.0	3008.0	22453.0	502.0	153.0	5804.0	1757.0	786.0	379.0	187.0	0.0	1024.0	7387.0	1058.0	6007.0	365.0	20171.0	5761.0	22972.0	22384.0	4031.0	5625.0	617.0	575.0	341.0	5465.0	1726.0	334.0	379.0	154.0	1863.0	669.0	1792.0	408.0	9294.0	592.0	1260.0	1296.0	0.0	734.0	746.0	153.0	62.0	238.0	131.0	335.0	8171.0	0.0	589.0	313957.0	6154.0	528.0	272.0	596.0	431.0	208.0	393.0	681.0	12054.0	48844.0	327.0	8782.0	527.0	3108.0	7782.0	52369.0	442.0	23593.0	4193.0	123.0	22143.0	774.0	4253.0	1571.0	59046.0	950.0	553.0
